MAG,ANNEE,MOIS,CA
8318,2021,7,182246.270
4219,2021,7,293740.300
6799,2021,7,80280.270
5457,2021,7,197639.220
4406,2021,7,87803.720
7663,2021,7,92066.160
4181,2021,7,98372.130
6199,2021,7,362084.530
5318,2021,7,133698.740
1021,2021,7,61374.910
4846,2021,7,149828.660
4968,2021,7,146043.290
5180,2021,7,205119.970
5375,2021,7,158705.490
7078,2021,7,198262.610
7083,2021,7,169059.250
7646,2021,7,87754.470
4120,2021,7,186081.700
8034,2021,7,157845.010
6601,2021,7,174043.950
5969,2021,7,157960.810
5561,2021,7,206972.720
4088,2021,7,129074.470
8575,2021,7,62107.760
4322,2021,7,227326.070
5502,2021,7,79112.250
4226,2021,7,251578.650
4412,2021,7,109006.008
4179,2021,7,183317.910
5345,2021,7,131936.010
6248,2021,7,202240.580
4899,2021,7,113369.390
4271,2021,7,21790.940
1058,2021,7,72040.970
5524,2021,7,168119.150
7105,2021,7,165571.190
7455,2021,7,178976.890
5142,2021,7,63942.540
4378,2021,7,153463.160
2116,2021,7,35107.653
4307,2021,7,62215.340
6609,2021,7,109376.770
8190,2021,7,258465.500
6335,2021,7,127735.220
4175,2021,7,93187.750
4428,2021,7,94289.440
5304,2021,7,39441.740
7553,2021,7,83206.360
6834,2021,7,157377.297
6241,2021,7,96161.010
3828,2021,7,89005.300
4190,2021,7,317331.300
4193,2021,7,126998.470
5643,2021,7,112637.310
6626,2021,7,84463.930
4221,2021,7,162121.610
6932,2021,7,77619.600
8605,2021,7,130439.700
4171,2021,7,271187.150
6684,2021,7,78938.630
4359,2021,8,57483.170
5295,2021,6,22134.500
5312,2021,9,80609.790
5307,2021,9,239467.910
1120,2021,9,141226.850
4070,2021,9,389886.550
6392,2021,9,206608.504
4736,2021,9,305603.920
4373,2021,9,258968.310
7004,2021,9,381580.990
4105,2021,9,164324.660
8318,2021,9,211892.230
6354,2021,9,205710.460
8007,2021,9,646468.521
5295,2021,9,221760.590
8043,2021,9,282030.050
4225,2021,9,154511.103
6931,2021,9,220824.870
4230,2021,9,216727.620
6007,2021,9,352912.820
6240,2021,9,258595.200
4772,2021,9,123685.120
5522,2021,9,226367.860
4219,2021,9,334311.710
8156,2021,9,209170.710
8048,2021,9,446580.150
4325,2021,9,212414.260
8034,2021,9,187026.010
6641,2021,9,89915.040
4212,2021,9,206245.520
6038,2021,9,119253.690
6428,2021,9,63888.420
8502,2021,9,53878.240
4322,2021,9,258456.160
6121,2021,9,159725.180
5245,2021,9,248976.180
5575,2021,9,145208.430
5569,2021,9,480413.530
5123,2021,9,193811.030
5230,2021,9,118758.640
4120,2021,9,229262.670
4342,2021,9,152798.050
5063,2021,9,416640.190
6845,2021,9,151065.960
6092,2021,9,160891.120
7550,2021,9,127005.360
7104,2021,9,37501.930
5248,2021,9,193353.460
5299,2021,9,222440.700
5059,2021,9,212798.718
8206,2021,9,344329.316
6204,2021,9,18420.880
4242,2021,9,395437.240
5036,2021,9,350204.860
4790,2021,9,52007.695
7786,2021,9,9707.010
4426,2021,9,119581.320
5351,2021,9,117332.770
6241,2021,9,143160.660
4457,2021,9,144693.730
5507,2021,9,136356.930
1103,2021,9,259914.870
4851,2021,9,221103.900
4378,2021,9,161079.950
5242,2021,9,205161.780
5308,2021,9,199192.710
6818,2021,9,219530.840
5263,2021,9,125768.730
1009,2021,9,200711.160
6200,2021,9,74185.070
4141,2021,9,122898.250
5163,2021,9,164463.850
6739,2021,9,139494.910
6637,2021,9,55153.610
6524,2021,9,56000.440
4206,2021,9,108365.700
5613,2021,9,164754.340
4136,2021,9,213349.790
4406,2021,9,80758.840
2127,2021,9,40880.704
5597,2021,9,11011.570
1137,2021,9,15942.940
4365,2021,10,322187.180
7008,2021,10,363965.460
2128,2021,10,23428.180
4207,2021,10,100150.610
4461,2021,10,592942.360
4281,2021,10,118755.350
5487,2021,10,197781.420
6872,2021,10,233484.850
4195,2021,10,187848.620
4312,2021,10,248677.120
4840,2021,10,220085.900
8004,2021,10,426996.010
5379,2021,10,479243.690
5647,2021,10,320541.840
6859,2021,10,279217.650
6170,2021,10,201163.490
5058,2021,10,133953.970
5498,2021,10,655983.610
4259,2021,10,293329.650
4252,2021,10,155546.920
6064,2021,10,279488.650
4968,2021,10,178353.740
4735,2021,10,378111.040
4318,2021,10,211901.970
5492,2021,10,279074.580
4171,2021,10,303211.740
5075,2021,10,407991.300
6377,2021,10,149790.540
5748,2021,10,185975.880
7009,2021,10,483358.140
6818,2021,10,221331.050
4222,2021,10,229851.813
4419,2021,10,211579.740
4425,2021,10,125001.340
5253,2021,10,484258.870
4332,2021,10,128596.200
5184,2021,10,243113.460
6183,2021,10,143931.800
5097,2021,10,208883.850
4191,2021,10,327449.208
6121,2021,10,162813.590
6355,2021,10,99668.490
6399,2021,10,71814.350
7574,2021,10,307909.340
4377,2021,10,223886.240
5303,2021,10,323058.190
6093,2021,10,162136.770
6955,2021,10,227348.860
1058,2021,10,85684.730
6931,2021,10,235800.340
4275,2021,10,161768.820
4169,2021,10,137014.460
5619,2021,10,158652.650
2118,2021,10,115635.160
1140,2021,10,181121.620
5227,2021,10,105822.940
4368,2021,10,149039.110
5206,2021,10,134072.640
8156,2021,10,218957.870
6374,2021,10,152075.680
4089,2021,10,315742.390
5242,2021,10,225061.490
4758,2021,10,270035.180
4845,2021,10,199946.960
4420,2021,10,42620.630
2158,2021,10,8351.080
2136,2021,10,1488.210
8597,2021,6,68070.290
4089,2021,5,40248.050
5936,2021,7,46072.170
5760,2021,7,19855.920
4438,2021,7,51805.340
7718,2021,6,42747.060
6674,2021,6,36624.340
1115,2021,8,51030.740
6677,2021,6,13238.440
8702,2021,6,25946.600
6634,2021,1,3107.230
4962,2021,11,122662.020
4829,2021,11,207101.010
4263,2021,11,170211.060
6270,2021,11,407292.340
4082,2021,11,102110.350
4421,2021,11,196886.300
5307,2021,11,244282.620
5696,2021,11,421344.740
4740,2021,11,95933.530
4298,2021,11,138955.370
5299,2021,11,209311.930
5398,2021,11,238197.670
4196,2021,11,250625.370
5294,2021,11,279243.885
4250,2021,11,130332.580
4169,2021,11,149868.440
6207,2021,11,150491.770
6939,2021,11,135148.300
1115,2021,11,280465.990
5351,2021,11,125378.150
5358,2021,11,218113.980
7515,2021,11,192237.390
6283,2021,11,69314.740
5194,2021,11,94887.430
5036,2021,11,341763.810
4349,2021,11,101106.400
4374,2021,11,132694.660
4238,2021,11,174597.650
5244,2021,11,138449.990
6248,2021,11,196664.810
8047,2021,11,339446.370
2124,2021,11,102298.320
4783,2021,11,128645.610
4085,2021,11,166084.160
4220,2021,11,137864.100
6258,2021,11,376562.420
5263,2021,11,127011.440
5253,2021,11,489182.510
4830,2021,11,151118.860
5735,2021,11,190591.840
4765,2021,11,192693.590
4425,2021,11,121888.530
2107,2021,11,63235.510
5010,2021,11,146444.490
5252,2021,11,230534.660
4287,2021,11,99768.000
5734,2021,11,177393.340
6354,2021,11,218109.610
5656,2021,11,134534.830
4341,2021,11,307943.080
5259,2021,11,119800.870
5267,2021,11,259474.570
6247,2021,11,267456.560
4086,2021,11,180861.800
5524,2021,11,183544.860
4267,2021,11,186404.060
4780,2021,11,84292.090
4848,2021,11,201415.670
6166,2021,11,53203.320
4605,2021,11,347420.370
6250,2021,11,178778.880
5507,2021,11,136662.650
4247,2021,11,229715.950
4096,2021,11,102216.580
4152,2021,11,339054.454
5306,2021,11,184094.680
4230,2021,11,215135.620
4377,2021,11,215274.330
4826,2021,11,186533.780
1028,2021,11,128769.340
5414,2021,11,117473.400
5584,2021,11,224587.840
8307,2021,11,125676.350
1052,2021,11,107448.100
4141,2021,11,116011.470
6399,2021,11,69960.500
5455,2021,11,61642.040
5026,2021,11,196454.835
5104,2021,6,145264.520
8608,2021,6,131652.610
4462,2021,6,181525.580
4196,2021,6,267391.870
6609,2021,6,123159.660
5005,2021,6,436518.940
3828,2021,6,97101.810
6437,2021,6,132004.870
4976,2021,8,150379.140
8237,2021,8,187562.270
4155,2021,8,116842.260
6192,2021,8,98778.800
5599,2021,8,104741.950
5120,2021,8,115081.471
4735,2021,8,252148.870
5309,2021,8,83450.130
4373,2021,8,173939.120
6932,2021,8,70610.630
4259,2021,7,224942.190
8111,2021,7,212525.437
4327,2021,7,352052.860
8021,2021,7,191794.360
4245,2021,7,350272.750
4107,2021,7,201521.962
8684,2021,7,151745.530
6896,2021,7,244244.920
5078,2021,7,194871.820
6351,2021,7,144933.000
5613,2021,7,155948.800
4866,2021,7,145290.310
5200,2021,7,143431.910
6234,2021,7,106073.750
4247,2021,7,223976.930
6253,2021,7,111276.900
5637,2021,7,654839.590
6845,2021,7,147228.070
6769,2021,7,193704.500
5003,2021,7,296060.350
5310,2021,7,148367.730
4281,2021,7,114203.200
5446,2021,7,117529.024
6334,2021,7,255163.890
4206,2021,7,142377.850
4966,2021,9,122921.340
4351,2021,9,142977.480
5390,2021,9,284057.040
5462,2021,9,364673.290
5294,2021,9,290806.583
4367,2021,9,132866.220
6981,2021,9,483396.700
1027,2021,9,132136.360
6863,2021,9,94908.890
5401,2021,9,241919.840
4382,2021,9,190323.310
7574,2021,9,293762.800
5073,2021,9,310332.360
6762,2021,9,72719.110
6361,2021,9,174430.320
7010,2021,9,440994.080
6660,2021,9,40677.280
5671,2021,9,270696.610
4760,2021,9,137455.360
5722,2021,9,158739.460
5056,2021,9,75248.400
5179,2021,9,119831.650
2129,2021,9,15998.409
4230,2021,10,221852.270
4426,2021,10,122166.350
6846,2021,10,242729.690
6199,2021,10,402502.310
4958,2021,10,137925.410
6358,2021,10,40465.280
6259,2021,10,234308.000
4330,2021,10,163895.720
5643,2021,10,121334.550
4278,2021,10,194435.740
5542,2021,10,214349.173
4846,2021,10,195582.720
5756,2021,10,249506.990
4291,2021,10,152809.320
2120,2021,10,9271.085
2116,2021,10,25676.011
2135,2021,10,53.540
6576,2021,6,80404.330
5164,2021,11,375163.560
4735,2021,11,333436.550
4283,2021,11,118155.210
6863,2021,11,96441.690
4235,2021,11,212917.170
1121,2021,11,126538.210
1150,2021,11,167155.230
4262,2021,11,282994.060
8706,2021,11,110718.520
4741,2021,11,170929.660
4815,2021,11,193989.180
4278,2021,11,183140.570
5145,2021,11,166206.070
4273,2021,11,268982.790
1014,2021,11,209888.850
1054,2021,11,96186.980
6236,2021,11,45763.040
4359,2021,11,89787.610
5003,2021,11,301095.410
4284,2021,11,175780.980
5132,2021,11,166950.659
5575,2021,11,135160.340
6370,2021,8,157344.620
6242,2021,7,198635.805
6296,2021,9,79531.678
4965,2021,10,201164.400
5329,2021,10,217556.620
8034,2021,10,191523.650
5605,2021,11,290681.158
4422,2021,11,263306.660
4118,2021,10,111114.610
7083,2021,9,3626.690
4316,2021,9,874.000
8007,2021,12,723137.723
6329,2022,1,590380.438
5058,2022,1,126260.310
4312,2022,1,206257.950
4197,2022,1,319011.940
5742,2021,12,132449.980
4190,2021,12,293987.180
1160,2022,1,52817.928
5321,2021,12,138566.400
4284,2022,1,178221.570
4823,2021,12,144598.860
1155,2021,12,215703.319
4763,2021,12,145391.950
4230,2021,12,224260.900
6609,2021,12,119022.480
4410,2021,12,155268.435
6750,2021,12,348525.620
4462,2021,12,196968.860
4207,2021,11,91376.650
6209,2021,12,501428.430
1139,2021,12,136481.608
1186,2021,12,64552.780
4326,2021,12,156604.900
5229,2021,12,567636.190
5748,2021,12,182115.610
5748,2022,1,187982.030
4605,2022,1,342466.200
4457,2022,1,120592.130
5326,2022,1,250428.280
5446,2021,12,115381.523
5140,2022,1,199974.343
5501,2021,11,119382.910
1119,2021,12,130108.876
1029,2021,12,263030.060
5059,2022,1,224558.333
4771,2022,1,100094.100
4341,2022,1,333446.560
1120,2022,1,153615.430
6609,2021,11,114087.160
4196,2022,1,265832.980
8043,2021,12,274001.490
1156,2022,1,155081.230
6337,2022,1,275628.170
6950,2021,12,148714.700
4293,2021,12,102650.980
5705,2021,12,271327.670
7515,2021,12,205873.240
4827,2022,1,142366.820
5313,2022,1,138256.400
4851,2022,1,239235.760
5227,2022,1,101769.220
5005,2021,12,444811.460
5208,2021,12,166750.970
5696,2022,1,443436.550
4412,2021,12,107020.472
6333,2022,1,240185.110
6698,2021,12,132291.730
5320,2022,1,315528.230
6939,2022,1,160905.280
5329,2022,1,239055.420
5163,2022,1,198691.020
4409,2021,12,176977.110
4394,2021,12,149061.780
8004,2022,1,424922.580
6370,2022,1,184595.600
5196,2022,1,524715.787
5229,2022,1,535124.450
6351,2021,11,145216.340
4089,2021,11,281929.010
6818,2021,11,226389.348
6177,2021,11,64864.010
2120,2021,11,4995.568
4112,2021,11,51309.670
4737,2021,11,112508.610
5340,2021,12,247980.970
5035,2021,12,180359.570
5408,2021,12,483765.500
4824,2022,1,147178.460
5132,2022,1,169139.010
5584,2022,1,244714.830
6258,2021,12,389344.200
5462,2021,12,393447.390
8206,2021,12,363968.370
4274,2021,12,291151.630
5599,2022,1,187293.090
4820,2021,12,321629.660
4146,2021,12,230978.110
4830,2021,12,146112.170
6214,2021,12,206111.480
6832,2021,12,187805.974
4775,2021,12,182931.190
5247,2021,12,238702.380
1021,2021,12,63778.840
5018,2021,12,207422.360
6897,2021,12,162828.010
5760,2021,12,116886.940
8206,2022,1,320518.039
6334,2021,12,258645.190
5306,2021,12,192343.970
4147,2021,12,327355.350
5455,2021,12,62789.480
4208,2021,12,237717.900
5500,2022,1,101379.510
6605,2021,12,91425.430
4212,2021,12,213366.350
5013,2022,1,621856.120
5663,2021,12,178667.510
5230,2022,1,128596.920
4118,2022,1,81044.630
4813,2022,1,113361.460
4389,2022,1,307203.150
4962,2022,1,95411.180
4318,2021,12,261637.440
6371,2022,1,301949.950
1064,2021,12,95510.672
4738,2021,12,338806.770
6234,2022,1,93460.448
5055,2022,1,225687.060
6736,2022,1,223684.610
8044,2022,1,316993.100
4830,2022,1,130203.290
6188,2022,1,156155.660
4155,2021,12,149702.632
1123,2021,12,95615.110
6818,2021,12,212104.530
6273,2022,1,178119.360
5298,2022,1,245497.510
4836,2021,12,167067.960
4422,2021,12,256189.770
5511,2022,1,243350.251
4244,2021,12,104145.830
5522,2022,1,226726.520
5542,2022,1,214250.301
5436,2021,12,319863.740
5735,2022,1,197047.250
6877,2021,12,128080.310
4353,2022,1,164063.610
5028,2022,1,674209.530
4331,2022,1,169140.470
1169,2022,1,71539.069
2120,2021,12,14130.679
2118,2021,12,130879.900
6126,2022,1,113645.140
1152,2021,12,11507.350
1138,2022,1,218298.280
5375,2021,12,235862.020
1182,2022,1,87894.120
8655,2022,1,131062.010
2119,2021,12,71256.140
5351,2022,1,122493.380
4246,2021,12,80622.530
5613,2022,1,164285.620
1169,2021,12,12856.203
4760,2022,1,158856.180
1151,2021,11,143931.890
6872,2022,1,237376.360
8034,2022,1,187237.020
1194,2022,1,44155.720
2123,2022,1,37731.110
5063,2021,12,418264.800
6278,2021,12,112696.540
1156,2021,11,4061.440
6269,2021,12,115960.160
5656,2021,12,127972.730
6353,2022,1,284819.120
4737,2022,1,257727.270
5502,2022,1,78756.190
5294,2021,12,297297.027
4461,2021,12,152837.250
4969,2022,1,86407.460
4366,2022,1,110760.140
6196,2022,1,70996.070
6396,2021,12,55154.670
6875,2021,12,158924.540
5580,2022,1,318778.260
4253,2021,12,9688.400
6175,2021,12,188616.480
2108,2021,11,6548.373
6086,2022,1,77613.400
2137,2021,11,11823.984
2109,2022,1,23474.321
2146,2021,11,415.908
5652,2022,1,219415.090
5652,2021,12,235642.210
6755,2021,12,288766.828
6714,2021,12,92633.770
1164,2021,12,2250.202
2175,2021,12,81.140
5003,2022,2,284271.050
6171,2022,2,79740.070
5299,2022,2,185348.320
5034,2022,2,209857.092
5246,2022,2,363900.690
6360,2022,2,261749.540
4778,2022,2,105686.280
1052,2022,2,116498.488
6182,2022,2,390312.310
6228,2022,2,209133.023
4270,2022,2,141250.610
6842,2022,2,221965.000
5550,2022,2,193756.100
5320,2022,2,279522.520
5735,2022,2,177383.710
5005,2022,2,400170.000
6895,2022,2,227232.616
6847,2022,2,110750.710
8362,2022,2,159944.245
4968,2022,2,128736.000
5629,2022,2,100711.090
6354,2022,2,190676.640
4425,2022,2,110516.040
4207,2022,2,82210.670
6836,2022,2,131389.400
4079,2022,2,164377.072
5927,2022,2,194662.520
6787,2022,2,176134.960
4248,2022,2,232651.410
5481,2022,2,346996.550
5408,2022,2,445233.500
1119,2022,2,128848.004
4090,2022,2,187859.300
4328,2022,2,188036.870
6769,2022,2,175554.150
5027,2022,2,208481.703
6122,2022,2,160482.480
1230,2022,2,115276.530
1028,2022,2,118163.530
4373,2022,2,225872.370
1117,2022,2,49023.307
4774,2022,2,133364.090
4152,2022,2,305553.837
1046,2022,2,136547.930
4961,2022,2,81695.810
5259,2022,2,116996.925
6200,2022,2,61502.660
6736,2022,2,203109.440
4332,2022,2,104568.700
4234,2022,2,171577.820
6981,2022,2,437046.240
1188,2022,2,139286.828
2188,2022,1,4691.340
2142,2022,2,13036.938
4082,2022,2,93621.480
6170,2022,2,173190.420
5492,2022,2,239715.600
4771,2022,2,83988.790
4457,2022,2,117837.850
2170,2022,2,3498.767
5022,2022,2,257458.998
2141,2022,2,8694.906
2130,2022,2,55144.440
5436,2022,2,262615.160
6355,2022,2,79953.400
4815,2022,2,129677.490
4389,2022,2,263687.920
6601,2022,2,147366.140
5082,2022,2,150439.330
5230,2022,2,114649.780
1197,2022,2,331531.880
6230,2022,2,43357.990
5044,2022,2,294262.750
4213,2022,2,64801.640
6988,2022,2,173452.255
1116,2022,2,109307.560
4764,2022,2,153424.880
4221,2022,2,143701.590
4613,2022,2,162753.110
1174,2022,2,94157.790
5111,2022,2,221109.622
1207,2022,1,14816.420
6331,2022,2,85991.610
4469,2022,2,132660.590
6283,2022,2,65636.050
4284,2022,2,160714.320
4167,2022,2,23776.060
6987,2022,2,21204.030
4411,2022,2,165681.030
6872,2022,2,217492.190
2172,2022,2,33779.534
6337,2022,2,237546.600
4354,2022,2,162906.700
4179,2022,2,183620.240
8206,2022,2,289429.954
6755,2022,2,269208.411
2171,2022,2,21743.338
5315,2022,2,268545.149
5348,2022,2,197111.430
4105,2022,2,158207.050
8049,2022,2,343526.550
8688,2022,2,119167.400
1124,2022,2,138762.840
4962,2022,2,89365.210
5011,2022,2,288946.310
8318,2022,2,202619.310
5584,2022,2,172773.883
8044,2022,2,284247.070
2105,2022,2,1247.550
8044,2022,3,328144.530
8655,2022,3,133028.870
4195,2022,3,175633.700
4343,2022,3,191967.750
8369,2022,3,151397.390
4384,2022,3,241472.759
4968,2022,3,174134.250
8156,2022,3,218644.070
4457,2022,3,135258.520
5098,2022,3,123999.370
5243,2022,3,198094.300
4331,2022,3,170330.500
6092,2022,3,33968.200
4205,2022,3,171753.720
6888,2022,3,268272.680
4738,2022,3,314638.570
1103,2022,3,232260.500
4410,2022,3,168106.976
2142,2022,3,16336.765
8315,2022,3,361933.230
1258,2022,3,41254.618
6714,2022,3,110268.427
4307,2022,3,58662.590
4834,2022,3,143806.560
1141,2022,3,100361.150
1139,2022,3,154408.132
5005,2022,3,431101.870
4276,2022,3,308254.370
1046,2022,3,156294.280
5450,2022,3,165896.920
5321,2022,3,148061.470
5340,2022,3,280386.640
5247,2022,3,253958.290
5524,2022,3,185982.920
6787,2022,3,211815.840
9295,2022,3,148408.790
6353,2022,3,270356.350
6248,2022,3,215841.720
6038,2022,3,122290.810
5333,2022,3,196337.430
1163,2022,3,344589.890
5771,2022,3,219467.660
5229,2022,3,511729.115
6872,2022,3,253926.340
1014,2022,3,250037.960
2124,2022,3,64691.030
2128,2022,3,14448.500
2182,2022,3,11791.604
5298,2022,3,243831.680
2109,2022,3,22556.515
6236,2022,3,47936.780
4235,2022,3,220792.620
5681,2022,3,262735.930
2116,2022,3,33733.436
4252,2022,3,145696.990
5018,2022,3,214372.440
4610,2022,3,87821.800
6333,2022,3,244397.240
4147,2022,3,362934.678
5438,2022,3,207892.450
6712,2022,3,216572.140
6326,2022,3,194447.520
6931,2022,3,221278.290
4334,2022,3,121394.350
5206,2022,3,145016.020
5636,2022,3,194141.920
6175,2022,3,187757.780
4244,2022,3,114938.240
1052,2022,3,145051.908
4352,2022,3,445920.660
5502,2022,3,77266.390
4169,2022,3,153305.270
5906,2022,3,217334.950
5180,2022,3,226826.020
6254,2022,3,128536.200
5483,2022,3,367378.000
6845,2022,3,138078.870
6223,2022,3,209518.860
4787,2022,3,270327.330
2111,2022,3,30191.747
8318,2022,3,234203.950
5358,2022,3,250855.210
4767,2022,3,159491.180
4321,2022,3,126937.320
5267,2022,3,281043.044
4959,2022,3,129098.200
4254,2022,3,227070.310
2159,2022,3,13564.296
4209,2022,3,151791.140
4339,2022,3,161189.500
4374,2022,3,131375.220
2153,2022,3,36948.360
1214,2022,3,332.798
5396,2022,4,250377.570
4427,2022,4,254107.420
4105,2022,4,178689.050
4966,2022,4,73645.800
4211,2022,4,174932.480
1015,2022,4,137377.540
5222,2022,4,311992.681
4762,2022,4,184347.850
6842,2022,4,239739.600
4339,2022,4,163044.850
4214,2022,4,119876.850
6122,2022,4,172670.340
5244,2022,4,141176.490
5070,2022,4,368753.200
5637,2022,4,739350.559
4421,2022,4,248547.300
5202,2022,4,319202.910
5463,2022,4,156516.940
1141,2022,4,116064.220
5462,2022,4,397249.980
4768,2022,4,192260.300
4325,2022,4,200178.910
5589,2022,4,558579.027
6336,2022,4,147089.220
6355,2022,4,136124.840
8019,2022,4,390025.480
5517,2022,4,159909.295
4851,2022,4,232984.900
4416,2022,4,132421.390
4353,2022,4,169620.110
8383,2022,4,747271.730
6888,2022,4,264760.960
5026,2022,4,185983.660
5252,2022,4,238874.250
1120,2022,4,164931.310
5123,2022,4,203016.320
4758,2022,4,264900.530
1022,2022,4,134101.289
5263,2022,4,134558.310
4773,2022,4,66288.580
5636,2022,4,198136.960
6278,2022,4,122327.950
5310,2022,4,158796.970
5145,2022,4,161725.010
4291,2022,4,136471.890
5550,2022,4,193646.560
2140,2022,4,17462.347
5299,2022,4,207360.260
1028,2022,4,155341.120
1147,2022,4,167513.150
1013,2022,4,129438.220
4831,2022,4,162646.300
1159,2022,4,154422.907
6988,2022,4,188545.080
5034,2022,4,243322.161
1224,2022,4,76566.207
6605,2022,4,65796.820
4760,2022,4,155936.370
2190,2022,4,15121.960
4170,2022,4,275559.050
4070,2022,4,386123.040
4783,2022,4,130462.950
6897,2022,4,173145.561
4333,2022,4,144647.590
4462,2022,4,167563.210
1249,2022,4,15534.910
5705,2022,4,272272.230
5760,2022,4,123893.120
5358,2022,4,232080.510
1114,2022,4,151157.510
4270,2022,4,154053.730
5502,2022,4,77327.110
4304,2022,4,81954.900
1043,2022,4,243882.630
1057,2022,4,105288.800
4162,2022,4,70087.230
5738,2022,4,95308.197
4230,2022,4,214717.250
6866,2022,4,324285.149
6265,2022,4,252392.080
4263,2022,4,197066.120
6264,2022,4,256779.480
6890,2022,4,133394.661
1152,2022,4,112663.500
6214,2022,4,199927.320
